V32	V129	0.00017565
V32	V130	5.76E-05
V32	V131	1.05E-05
V32	V134	6.10E-05
V32	V136	6.52E-05
V32	V137	0.00010681
V32	V138	1.39E-05
V32	V139	9.43E-05
V32	V140	3.75E-05
V32	V143	8.88E-06
V32	V144	2.44E-05
V32	V145	8.27E-05
V32	V146	5.26E-05
V32	V148	9.39E-05
V32	V149	2.46E-05
V32	V150	8.00E-06
V32	V151	4.99E-05
V32	V152	4.88E-05
V32	V153	3.85E-05
V32	V161	2.59E-05
V32	V162	0.00011453
V32	V163	0.00015787
V32	V165	2.74E-05
V32	V167	0.00011869
V32	V168	0.00013915
V32	V169	0.00012313
V32	V173	1.39E-05
V32	V176	0.00010053
V32	V177	5.09E-06
V32	V178	1.34E-05
V32	V186	2.55E-06
V32	V190	1.92E-05
V32	V191	1.83E-05
V32	V192	1.72E-05
V32	V194	1.08E-05
V32	V195	1.60E-05
V32	V196	4.10E-07
V32	V206	1.36E-05
V32	V207	0.00010714
V32	V208	1.52E-05
V32	V209	1.60E-05
V32	V213	1.75E-05
V32	V215	2.43E-06
V32	V216	4.13E-05
V32	V217	9.59E-05
V32	V218	0.00015643
V32	V219	8.09E-06
V32	V220	4.39E-05
V32	V221	0.00013598
V32	V222	6.03E-05
V32	V223	7.40E-06
V32	V224	2.71E-05
V32	V225	0.00010514
V32	V226	7.32E-05
V32	V227	6.89E-05
V32	V228	8.27E-05
V32	V233	3.70E-05
V32	V234	3.72E-05
V32	V235	5.19E-05
V32	V236	4.35E-05
V32	V237	6.09E-05
V32	V238	1.88E-05
V32	V241	1.44E-05
V32	V242	4.97E-05
V32	V246	5.59E-05
V32	V247	8.38E-05
V32	V248	5.61E-05
V32	V249	0.00889622
V33	V95	0.00037997
V33	V105	0.00066058
V33	V115	0.00069436
V33	V122	0.00087748
V33	V178	0.00044384
V33	V247	0.00126192
V33	V249	0.0047806
V34	V34	5.46E-05
V34	V35	0.00022192
V34	V36	3.95E-06
V34	V37	1.30E-07
V34	V38	1.10E-07
V34	V39	9.83E-06
V34	V51	1.57E-05
V34	V113	1.78E-05
V34	V176	2.50E-05
V34	V177	3.47E-05
V34	V192	2.95E-05
V34	V246	8.88E-05
V34	V249	0.00022965
V35	V36	3.85E-05
V35	V51	0.00037074
V35	V60	0.00499951
V35	V88	0.00167314
V35	V105	0.00033029
V35	V107	0.00367534
V35	V113	0.00053041
V35	V114	0.00233034
V35	V115	0.00051112
V35	V117	0.00084575
V35	V119	0.00045651
V35	V121	0.00029523
V35	V122	0.00076134
V35	V123	0.00072255
V35	V129	0.0009551
V35	V134	0.00157068
V35	V136	0.00092449
V35	V137	0.00243715
V35	V139	0.00135767
V35	V140	0.00058219
V35	V144	0.0010851
V35	V153	0.002046
V35	V158	0.00044849
V35	V161	0.00129206
V35	V162	0.00011836
V35	V173	0.00100274
V35	V176	0.00015584
V35	V177	0.00070794
V35	V189	0.00056482
V35	V192	0.00028778
V35	V193	0.00031685
V35	V236	0.00207288
V35	V237	0.0018071
V35	V247	0.00109967
V35	V249	0.04451187
V36	V36	7.20E-07
V36	V37	1.20E-07
V36	V39	1.79E-06
V36	V51	0.00015225
V36	V52	5.81E-05
V36	V71	3.64E-05
V36	V75	1.08E-05
V36	V82	7.03E-05
V36	V88	2.67E-05
V36	V97	1.25E-05
V36	V98	3.00E-05
V36	V106	3.83E-06
V36	V113	9.75E-05
V36	V115	3.66E-05
V36	V117	2.87E-05
V36	V119	4.13E-06
V36	V120	0.0001918
V36	V122	3.09E-05
V36	V123	2.11E-05
V36	V134	2.17E-05
V36	V136	4.25E-05
V36	V137	8.68E-06
V36	V139	1.70E-05
V36	V140	3.19E-05
V36	V143	5.63E-06
V36	V144	3.96E-06
V36	V153	4.71E-06
V36	V158	4.20E-07
V36	V161	1.07E-06
V36	V168	9.52E-06
V36	V176	1.33E-05
V36	V177	1.06E-05
V36	V178	2.88E-06
V36	V192	5.38E-06
V36	V196	3.50E-07
V36	V235	8.85E-05
V36	V236	2.24E-05
V36	V237	9.51E-06
V36	V246	1.62E-05
V36	V247	2.39E-05
V36	V249	0.00115992
V37	V102	7.00E-07
V37	V119	2.24E-06
V37	V121	1.23E-06
V37	V122	1.10E-06
V37	V139	6.60E-07
V37	V151	4.60E-07
V37	V157	2.80E-07
V37	V176	8.00E-07
V37	V177	3.27E-06
V37	V192	8.70E-07
V37	V237	1.55E-06
V37	V249	8.20E-05
V38	V51	3.40E-07
V38	V83	2.13E-06
V38	V156	5.20E-07
V38	V158	7.36E-06
V38	V174	1.43E-05
V38	V175	8.34E-06
V38	V176	2.35E-06
V38	V177	5.69E-06
V38	V178	2.31E-06
V38	V181	3.80E-07
V38	V183	4.96E-06
V38	V184	2.56E-06
V38	V190	3.00E-07
V38	V191	4.21E-06
V38	V246	7.40E-07
V38	V247	8.30E-07
V38	V249	0.00343997
V39	V77	0.08894977
V39	V79	0.07799087
V39	V223	0.02035434
V39	V249	0.17939687
V40	V79	0.03899543
V40	V249	0.03696601
V41	V50	0.00038992
V41	V57	0.00175733
V41	V66	0.00016885
V41	V73	6.33E-05
V41	V74	2.40E-05
V41	V78	3.10E-05
V41	V79	1.27E-05
V41	V80	2.22E-05
V41	V81	7.93E-05
V41	V95	0.00010716
V41	V106	1.77E-05
V41	V130	0.00012084
V41	V145	0.00011828
V41	V166	5.24E-06
V41	V216	0.00020092
V41	V218	7.31E-05
V41	V220	0.00016898
V41	V224	1.92E-05
V41	V230	0.00041831
V41	V231	0.00017345
V41	V239	0.00017163
V41	V242	1.29E-05
V41	V248	2.73E-05
V41	V249	0.00414958
V42	V50	8.33E-05
V42	V66	0.00014734
V42	V73	5.52E-05
V42	V74	2.10E-05
V42	V78	2.71E-05
V42	V79	1.10E-05
V42	V80	1.94E-05
V42	V81	6.92E-05
V42	V95	9.35E-05
V42	V106	1.55E-05
V42	V130	0.00010545
V42	V166	4.57E-06
V42	V216	0.00017533
V42	V218	6.38E-05
V42	V220	0.00014746
V42	V224	1.67E-05
V42	V230	9.22E-05
V42	V242	1.12E-05
V42	V248	2.38E-05
V42	V249	0.0011449
V43	V50	4.17E-05
V43	V66	0.00029515
V43	V73	2.77E-05
V43	V78	1.36E-05
V43	V79	5.53E-06
V43	V80	9.71E-06
V43	V81	3.47E-05
V43	V95	4.68E-05
V43	V106	7.74E-06
V43	V130	4.69E-05
V43	V166	2.29E-06
V43	V216	8.78E-05
V43	V218	3.19E-05
V43	V220	7.39E-05
V43	V224	8.37E-06
V43	V230	0.00018281
V43	V242	5.63E-06
V43	V248	1.19E-05
V43	V249	0.00089887
V44	V73	0.87808219
V44	V78	0.43013699
V44	V80	0.30821918
V44	V81	1.10082192
V44	V106	0.24575342
V44	V117	0.817483
V44	V166	0.07273973
V44	V242	0.17876712
V44	V248	0.37808219
V44	V249	2.77128994
V45	V73	0.07635497
V45	V78	0.03740322
V45	V80	0.02680167
V45	V81	0.09572364
V45	V106	0.02136986
V45	V166	0.00632519
V45	V215	3.19754867
V45	V242	0.01554497
V45	V248	0.03287671
V45	V249	2.88514843
V46	V50	0.03329854
V46	V73	0.01393781
V46	V78	0.00682757
V46	V80	0.00489237
V46	V81	0.01747336
V46	V106	0.00390085
V46	V151	0.02420091
V46	V166	0.0011546
V46	V219	0.0714351
V46	V242	0.00283757
V46	V248	0.0060013
V46	V249	0.14599734
V47	V50	0.03356493
V47	V73	0.01404931
V47	V78	0.00688219
V47	V80	0.00493151
V47	V81	0.01761315
V47	V106	0.00393206
V47	V166	0.00116384
V47	V219	0.07200658
V47	V242	0.00286027
V47	V248	0.00604932
V47	V249	0.15347075
V48	V65	0.00922778
V48	V66	0.00183548
V48	V73	0.00046781
V48	V76	0.00222229
V48	V78	0.00022916
V48	V80	0.00016421
V48	V81	0.00058648
V48	V106	0.00013093
V48	V146	0.00094292
V48	V149	0.00051496
V48	V150	0.00772692
V48	V151	0.00203071
V48	V154	0.0134
V48	V166	3.88E-05
V48	V194	0.00493939
V48	V201	0.00064523
V48	V212	0.00756672
V48	V224	0.00019822
V48	V230	0.00117179
V48	V231	0.00064107
V48	V240	0.00530138
V48	V241	0.00069186
V48	V242	9.52E-05
V48	V244	0.00515439
V48	V248	0.00020143
V48	V249	0.06313178
V49	V65	0.00692822
V49	V66	0.00137808
V49	V73	0.00035123
V49	V76	0.00166849
V49	V78	0.00017206
V49	V80	0.00012329
V49	V81	0.00044033
V49	V106	9.83E-05
V49	V146	0.00070794
V49	V149	0.00038663
V49	V150	0.00580137
V49	V151	0.00152466
V49	V154	0.01
V49	V166	2.91E-05
V49	V194	0.00370849
V49	V210	0.00940994
V49	V212	0.0018937
V49	V224	0.00014882
V49	V230	0.00087978
V49	V231	0.00048132
V49	V239	0.00048526
V49	V241	0.00051945
V49	V242	7.15E-05
V49	V244	0.00386992
V49	V248	0.00015123
V49	V249	0.04826148
V50	V58	0.05229993
V50	V59	0.08989211
V50	V60	0.05229993
V50	V61	0.22082192
V50	V73	0.00035123
V50	V74	0.00013342
V50	V78	0.00017206
V50	V79	7.02E-05
V50	V80	0.00012329
V50	V81	0.00044033
V50	V87	0.00368457
V50	V88	0.00186752
V50	V100	0.02573998
V50	V101	0.15899178
V50	V106	9.83E-05
V50	V107	0.00353315
V50	V108	0.02103066
V50	V109	0.00352845
V50	V116	0.00132079
V50	V119	4.39E-05
V50	V127	0.035993
V50	V129	0.00039222
V50	V131	0.02068458
V50	V144	0.00130727
V50	V146	0.00145129
V50	V149	0.00082849
V50	V162	0.0016179
V50	V166	2.91E-05
V50	V187	0.00272347
V50	V190	7.32E-05
V50	V191	0.00244603
V50	V192	0.00176658
V50	V193	0.00227131
V50	V210	0.00233841
V50	V220	0.00277096
V50	V222	0.00096707
V50	V231	0.00094257
V50	V242	7.15E-05
V50	V248	0.00015123
V50	V249	0.76355585
V51	V70	0.00104481
V51	V74	7.27E-05
V51	V78	9.38E-05
V51	V79	3.83E-05
V51	V249	0.00264922
V52	V70	0.06222025
V52	V74	0.00433197
V52	V78	0.0055862
V52	V79	0.00227895
V52	V249	0.07298806
V53	V70	0.03044808
V53	V73	0.00566505
V53	V74	0.00215201
V53	V78	0.00277508
V53	V79	0.00113213
V53	V80	0.00198851
V53	V81	0.00710208
V53	V106	0.00158551
V53	V149	0.01291737
V53	V166	0.00046929
V53	V242	0.00115334
V53	V248	0.00243924
V53	V249	0.06184374
V54	V73	0.0035987
V54	V74	0.00164047
V54	V78	0.00176286
V54	V79	0.00071918
V54	V80	0.00126319
V54	V81	0.00451156
V54	V91	0.00901487
V54	V106	0.00100719
V54	V166	0.00029811
V54	V212	0.00970133
V54	V239	0.00239389
V54	V241	0.00532226
V54	V242	0.00073265
V54	V248	0.00154952
V54	V249	0.02541971
V55	V73	0.00501761
V55	V74	0.00228728
V55	V78	0.00245793
V55	V79	0.00100274
V55	V80	0.00176125
V55	V81	0.00629041
V55	V91	0.00376276
V55	V100	0.48044373
V55	V101	3.13249315
V55	V106	0.0014043
V55	V166	0.00041566
V55	V212	0.01352642
V55	V239	0.00333777
V55	V241	0.00742074
V55	V242	0.00102153
V55	V248	0.00216047
V55	V249	3.56921706
V56	V56	0.01674783
V56	V57	0.00335105
V56	V64	0.00107004
V56	V65	0.00084372
V56	V66	1.08E-05
V56	V67	0.01839319
V56	V68	0.00031653
V56	V69	0.00850685
V56	V70	0.00129447
V56	V71	0.00287659
V56	V72	0.00265479
V56	V74	0.00088654
V56	V78	0.00095268
V56	V79	0.00038866
V56	V212	0.0052428
V56	V239	0.00129371
V56	V241	0.00287626
V56	V249	0.02769069
V57	V74	0.00017739
V57	V78	0.00019062
V57	V79	7.78E-05
V57	V90	0.0003083
V57	V100	0.29917808
V57	V101	1.93992329
V57	V160	0.17928686
V57	V212	0.00104902
V57	V239	0.00025886
V57	V241	0.00057551
V57	V249	2.41593476
V58	V66	0.36990627
V58	V78	0.02263879
V58	V117	0.01483778
V58	V225	0.31622206
V58	V226	0.56501802
V58	V227	1.0072098
V58	V228	0.23179524
V58	V249	2.57952694
V59	V66	0.12439326
V59	V73	0.01554128
V59	V78	0.00761304
V59	V80	0.00545521
V59	V81	0.01948357
V59	V106	0.00434962
V59	V117	0.0049897
V59	V166	0.00128743
V59	V225	0.10634016
V59	V226	0.19000606
V59	V227	0.33870772
V59	V228	0.07794884
V59	V230	0.07785671
V59	V242	0.00316402
V59	V248	0.00669172
V59	V249	1.07366487
V60	V78	0.02263879
V60	V117	0.01483778
V60	V225	0.31622206
V60	V226	0.56501802
V60	V227	1.0072098
V60	V228	0.23179524
V60	V249	2.20404642
V61	V73	0.19512938
V61	V78	0.095586
V61	V80	0.06849315
V61	V81	0.24462709
V61	V106	0.05461187
V61	V117	0.0313242
V61	V166	0.01616438
V61	V225	1.33515982
V61	V226	2.38563166
V61	V227	4.25266362
V61	V228	0.97869102
V61	V242	0.03972603
V61	V248	0.08401826
V61	V249	10.00259073
V62	V69	0.09676986
V62	V74	0.00068918
V62	V78	0.00088871
V62	V79	0.00036256
V62	V91	0.00092992
V62	V100	0.11873603
V62	V101	0.7687452
V62	V249	0.98479749
V63	V74	0.11118722
V63	V78	0.143379
V63	V79	0.05849315
V63	V106	0.08191781
V63	V107	0.1053432
V63	V166	0.02424658
V63	V249	0.30791382
V64	V74	0.00025174
V64	V77	0.00209787
V64	V78	0.00027053
V64	V79	0.00011036
V64	V138	0.55232877
V64	V152	0.00016356
V64	V201	0.00789041
V64	V202	0.0001545
V64	V203	0.00016978
V64	V204	0.00094008
V64	V205	0.00096102
V64	V239	0.00067821
V64	V241	0.00081675
V64	V244	0.0013864
V64	V249	0.55592619
V65	V74	0.0001985
V65	V77	0.00165416
V65	V78	0.00021331
V65	V79	8.70E-05
V65	V89	0.00044698
V65	V90	0.000219
V65	V131	0.17600277
V65	V239	0.00053477
V65	V241	0.000644
V65	V244	0.00109317
V65	V249	0.18914829
V66	V70	9.06E-05
V66	V74	2.53E-06
V66	V77	2.11E-05
V66	V78	2.72E-06
V66	V79	1.11E-06
V66	V89	0.00018137
V66	V91	0.00033769
V66	V100	0.08623582
V66	V101	0.56225753
V66	V159	0.00096941
V66	V161	0.00082201
V66	V162	0.00278345
V66	V192	0.00624731
V66	V196	0.00049949
V66	V197	0.01714947
V66	V198	1.84E-06
V66	V199	0.00388192
V66	V200	6.99E-06
V66	V201	0.01469954
V66	V202	2.57E-05
V66	V203	2.82E-05
V66	V204	0.00015637
V66	V205	0.00015985
V66	V212	6.00E-05
V66	V231	1.52E-05
V66	V239	6.83E-06
V66	V241	8.22E-06
V66	V244	1.40E-05
V66	V249	1.19538468
V67	V74	0.00432729
V67	V77	0.03606072
V67	V78	0.00465013
V67	V79	0.00189708
V67	V106	0.00265679
V67	V166	0.00078637
V67	V239	0.02865902
V67	V241	0.01403925
V67	V244	0.02383117
V67	V249	0.13330804
V68	V73	0.00016336
V68	V74	7.45E-05
V68	V76	0.00077604
V68	V77	0.00062058
V68	V78	8.00E-05
V68	V79	3.27E-05
V68	V80	5.73E-05
V68	V81	0.0002048
V68	V91	0.00849724
V68	V166	1.35E-05
V68	V239	5.02E-05
V68	V241	0.00024161
V68	V242	3.33E-05
V68	V244	0.00041012
V68	V248	7.03E-05
V68	V249	0.00537904
V69	V74	0.00200137
V69	V77	0.01667808
V69	V78	0.00215068
V69	V79	0.0008774
V69	V106	0.00122877
V69	V212	0.04734247
V69	V239	0.00134794
V69	V241	0.00649315
V69	V244	0.01102192
V69	V249	0.19290416
V70	V74	0.00031029
V70	V77	0.00258575
V70	V78	0.00033344
V70	V79	0.00013603
V70	V116	0.00462379
V70	V194	0.05366368
V70	V235	0.0330411
V70	V236	0.00963007
V70	V237	0.01562733
V70	V239	0.00020898
V70	V241	0.00100669
V70	V244	0.00170882
V70	V249	0.20280518
V71	V74	0.00068953
V71	V77	0.00574611
V71	V78	0.00074098
V71	V79	0.00030229
V71	V239	0.00046441
V71	V241	0.00223709
V71	V244	0.00379739
V71	V249	0.01025728
V72	V74	0.00063637
V72	V77	0.00530305
V72	V78	0.00068384
V72	V79	0.00027898
V72	V91	0.00285437
V72	V100	0.36445752
V72	V101	2.37626301
V72	V241	0.00206459
V72	V244	0.00350458
V72	V249	2.73315429
V73	V74	0.00027577
V73	V75	0.00199369
V73	V78	0.00029634
V73	V79	0.00040298
V73	V82	1.75616438
V73	V83	0.00226602
V73	V84	0.4390411
V73	V85	0.35123288
V73	V86	0.29269406
V73	V88	0.00040141
V73	V89	2.27E-05
V73	V90	1.11E-05
V73	V91	4.22E-05
V73	V92	7.47E-05
V73	V93	0.00036024
V73	V99	0.00019246
V73	V100	0.00538701
V73	V101	0.03512329
V73	V104	0.00018694
V73	V105	7.11E-05
V73	V110	0.03512329
V73	V111	0.17561644
V73	V112	7.93E-05
V73	V114	0.00583443
V73	V116	0.00028389
V73	V117	0.00631714
V73	V118	0.00196439
V73	V119	9.44E-06
V73	V124	0.0008892
V73	V125	0.01829338
V73	V126	0.000322
V73	V127	0.00773641
V73	V128	0.01596513
V73	V129	8.43E-05
V73	V130	0.00266894
V73	V131	0.00444599
V73	V135	0.00012217
V73	V136	0.00021646
V73	V137	0.00413215
V73	V138	0.02341552
V73	V140	0.00238609
V73	V141	0.00023812
V73	V142	0.00108072
V73	V144	0.00028099
V73	V150	4.63E-05
V73	V158	0.02473471
V73	V159	0.00012111
V73	V160	0.00645649
V73	V161	0.0001027
V73	V162	0.00034775
V73	V163	0.0924297
V73	V164	0.05665046
V73	V168	0.08362688
V73	V169	0.08362688
V73	V171	0.01756164
V73	V172	0.01656759
V73	V179	0.00540358
V73	V185	0.00112359
V73	V186	0.00605574
V73	V187	0.00058539
V73	V188	0.00016149
V73	V189	0.00013254
V73	V190	3.24E-05
V73	V191	0.00108072
V73	V192	0.00078052
V73	V193	0.00100352
V73	V195	0.00777064
V73	V197	0.00195129
V73	V199	0.00494694
V73	V201	0.00167254
V73	V203	3.60E-05
V73	V206	0.01672538
V73	V207	0.01178634
V73	V208	0.00856666
V73	V209	0.19512938
V73	V214	0.05165189
V73	V217	0.06754478
V73	V219	0.00787518
V73	V220	0.00077398
V73	V225	0.10976027
V73	V226	0.87808219
V73	V227	0.06055739
V73	V228	0.0082449
V73	V232	0.04878234
V73	V233	0.02545166
V73	V238	0.0082449
V73	V241	0.00089468
V73	V243	0.00494694
V73	V245	0.00136348
V73	V247	0.00527377
V73	V249	6.32154057
V74	V76	0.00021399
V74	V78	2.48E-05
V74	V79	0.00010364
V74	V80	2.26E-05
V74	V81	0.00049447
V74	V89	8.61E-06
V74	V90	4.22E-06
V74	V92	2.84E-05
V74	V94	1.13E-05
V74	V95	1.70E-06
V74	V96	0.00132629
V74	V97	1.83E-06
V74	V98	0.00011214
V74	V99	7.31E-05
V74	V102	0.00011492
V74	V103	0.00019154
V74	V104	7.10E-05
V74	V105	2.70E-05
V74	V112	3.01E-05
V74	V113	0.00039405
V74	V114	0.00221636
V74	V115	0.00018593
V74	V116	0.00010784
V74	V117	0.00239972
V74	V118	0.00074622
V74	V119	3.59E-06
V74	V120	0.01150213
V74	V121	0.00016371
V74	V122	1.26E-05
V74	V123	5.63E-05
V74	V124	0.00033778
V74	V125	0.0069492
V74	V126	0.00012232
V74	V128	0.00606476
V74	V129	3.20E-05
V74	V130	0.00101386
V74	V131	0.00168892
V74	V132	3.07E-05
V74	V133	1.13E-05
V74	V134	0.0006638
V74	V135	4.64E-05
V74	V136	8.22E-05
V74	V137	0.0015697
V74	V139	0.00013548
V74	V140	0.00090642
V74	V141	9.05E-05
V74	V143	0.00267921
V74	V145	0.00021445
V74	V146	5.90E-06
V74	V147	0.00035454
V74	V148	1.30E-05
V74	V149	0.00018553
V74	V150	2.11E-05
V74	V151	0.00010231
V74	V152	3.16E-06
V74	V153	1.80E-05
V74	V154	1.41E-05
V74	V155	0.00010936
V74	V156	0.00702235
V74	V157	0.00766808
V74	V158	0.0093961
V74	V159	4.60E-05
V74	V160	0.00245266
V74	V161	3.90E-05
V74	V162	0.0001321
V74	V163	0.03511175
V74	V164	0.02152011
V74	V165	0.00068918
V74	V166	0.00010792
V74	V167	0.00323846
V74	V168	0.03176778
V74	V169	0.03176778
V74	V170	9.88E-05
V74	V174	9.21E-05
V74	V175	0.00056488
V74	V176	6.65E-05
V74	V177	0.00030928
V74	V178	7.38E-05
V74	V181	1.02E-05
V74	V182	0.00079137
V74	V183	9.95E-06
V74	V184	0.00044849
V74	V185	0.00042682
V74	V186	0.00230042
V74	V188	6.13E-05
V74	V189	5.04E-05
V74	V190	1.23E-05
V74	V194	0.00125164
V74	V195	0.00295187
V74	V196	0.00029016
V74	V197	0.0008895
V74	V198	1.07E-06
V74	V199	0.00225506
V74	V200	4.06E-06
V74	V201	0.00063536
V74	V202	1.24E-05
V74	V203	1.37E-05
V74	V204	7.57E-05
V74	V205	7.74E-05
V74	V206	0.00635356
V74	V207	0.00447734
V74	V208	0.00325426
V74	V209	0.07412481
V74	V210	0.00016954
V74	V211	5.49E-05
V74	V212	3.84E-05
V74	V213	0.00012921
V74	V214	0.01962127
V74	V216	0.00043432
V74	V218	0.00343878
V74	V219	0.00299158
V74	V220	0.00029402
V74	V221	0.00052201
V74	V222	3.54E-05
V74	V223	6.50E-06
V74	V224	5.22E-05
V74	V229	1.38E-05
V74	V230	0.00014566
V74	V231	0.00202159
V74	V232	0.02223744
V74	V233	0.00966845
V74	V235	0.00230042
V74	V236	0.00067048
V74	V237	0.00110451
V74	V238	0.00313203
V74	V239	2.98E-06
V74	V240	0.01588389
V74	V241	0.00023009
V74	V242	0.00013791
V74	V243	0.00187922
V74	V244	0.00017023
V74	V245	0.00051795
V74	V248	0.00165402
V74	V249	0.51967137
V75	V76	0.00154709
V75	V78	0.00017946
V75	V79	0.00010364
V75	V80	0.00016315
V75	V81	0.00357484
V75	V95	1.47E-05
V75	V167	0.02809549
V75	V210	0.00147082
V75	V211	0.00047584
V75	V212	0.00033301
V75	V241	0.00023009
V75	V242	0.00099702
V75	V248	0.011958
V75	V249	0.05104429
V76	V79	0.00031271
V76	V89	0.00010764
V76	V90	5.27E-05
V76	V91	0.00020042
V76	V92	0.000355
V76	V95	2.12E-05
V76	V99	0.00091424
V76	V100	0.02559039
V76	V101	0.16684932
V76	V117	0.03000887
V76	V118	0.00933162
V76	V119	4.49E-05
V76	V124	0.00422403
V76	V125	0.08690069
V76	V167	0.04049741
V76	V217	0.32086407
V76	V227	0.28767123
V76	V241	0.00069427
V76	V249	0.97720096
V77	V79	0.00010364
V77	V210	0.00169536
V77	V211	0.00054849
V77	V212	0.00038385
V77	V241	0.00023009
V77	V249	0.16336026
V78	V79	3.63E-05
V78	V80	2.43E-05
V78	V81	0.00106272
V78	V82	0.86027397
V78	V83	0.00111003
V78	V84	0.21506849
V78	V85	0.1720548
V78	V86	0.143379
V78	V87	0.00019663
V78	V88	0.00019663
V78	V89	1.11E-05
V78	V90	5.44E-06
V78	V91	2.07E-05
V78	V92	3.66E-05
V78	V93	0.00017647
V78	V94	1.46E-05
V78	V96	0.00171029
V78	V97	2.36E-06
V78	V98	0.00014461
V78	V99	9.43E-05
V78	V100	0.00316665
V78	V101	0.01376438
V78	V102	0.0001482
V78	V103	0.00024699
V78	V104	9.16E-05
V78	V105	3.48E-05
V78	V107	0.00114703
V78	V108	0.00682757
V78	V109	0.0011455
V78	V110	0.01720548
V78	V111	0.0860274
V78	V112	3.88E-05
V78	V113	0.00050814
V78	V114	0.00285805
V78	V115	0.00023976
V78	V116	0.00013907
V78	V117	0.00309451
V78	V118	0.00096227
V78	V119	4.63E-06
V78	V120	0.01483231
V78	V121	0.00021111
V78	V122	1.62E-05
V78	V123	7.26E-05
V78	V124	0.00043558
V78	V125	0.00896119
V78	V126	0.00015773
V78	V127	0.00378975
V78	V128	0.00782067
V78	V129	4.13E-05
V78	V130	0.00130741
V78	V131	0.00217791
V78	V132	3.96E-05
V78	V133	1.46E-05
V78	V134	0.00085599
V78	V135	5.99E-05
V78	V136	0.00010604
V78	V137	0.00202417
V78	V138	0.01147032
V78	V139	0.00017471
V78	V140	0.00116885
V78	V141	0.00011665
V78	V142	0.0005294
V78	V143	0.00345492
V78	V144	0.00013764
V78	V145	0.00023045
V78	V146	6.34E-06
V78	V147	0.00038099
V78	V148	1.40E-05
V78	V149	0.00019937
V78	V150	2.27E-05
V78	V151	0.00010994
V78	V152	3.40E-06
V78	V153	2.32E-05
V78	V155	0.00014103
V78	V156	0.00905552
V78	V157	0.00988821
V78	V158	0.01211653
V78	V159	5.93E-05
V78	V160	0.00316277
V78	V161	5.03E-05
V78	V162	0.00017035
V78	V163	0.04527758
V78	V164	0.02775077
V78	V165	0.00088871
V78	V167	0.00417609
V78	V168	0.04096543
V78	V169	0.04096543
V78	V170	0.00012745
V78	V171	0.00860274
V78	V172	0.00811579
V78	V173	0.01720548
V78	V174	0.00011879
V78	V175	0.00072843
V78	V176	8.57E-05
V78	V177	0.00039883
V78	V178	9.51E-05
V78	V179	0.002647
V78	V180	0.21506849
V78	V181	1.32E-05
V78	V182	0.00102049
V78	V183	1.07E-05
V78	V184	0.00048195
V78	V185	0.0005504
V78	V186	0.00296646
V78	V187	0.00028676
V78	V188	7.91E-05
V78	V189	6.49E-05
V78	V190	1.59E-05
V78	V191	0.0005294
V78	V192	0.00038234
V78	V193	0.00049158
V78	V194	0.00161402
V78	V195	0.00380652
V78	V196	0.00031181
V78	V197	0.00095586
V78	V198	1.15E-06
V78	V199	0.00242331
V78	V200	4.36E-06
V78	V201	0.00081931
V78	V202	1.60E-05
V78	V203	1.76E-05
V78	V204	9.76E-05
V78	V205	9.98E-05
V78	V206	0.00819308
V78	V207	0.00577365
V78	V208	0.00419646
V78	V209	0.095586
V78	V210	0.00043724
V78	V211	7.07E-05
V78	V212	9.90E-05
V78	V213	0.00016662
V78	V214	0.02530218
V78	V215	0.02263879
V78	V216	0.00056007
V78	V217	0.03308746
V78	V218	0.0044344
V78	V219	0.00385773
V78	V220	0.00037914
V78	V221	0.00067314
V78	V222	4.57E-05
V78	V224	5.60E-05
V78	V225	0.05376712
V78	V226	0.43013699
V78	V227	0.02966462
V78	V228	0.00403884
V78	V229	1.48E-05
V78	V230	0.00015653
V78	V231	0.00217241
V78	V232	0.0238965
V78	V233	0.01246774
V78	V234	0.00185005
V78	V235	0.00296646
V78	V236	0.0008646
V78	V237	0.00142429
V78	V238	0.00403884
V78	V239	3.85E-06
V78	V240	0.02048271
V78	V241	8.05E-05
V78	V242	0.00029639
V78	V243	0.00242331
V78	V244	0.00021951
V78	V245	0.00066792
V78	V246	0.00032451
V78	V247	0.0025834
V78	V248	0.00355485
V78	V249	3.660256
V79	V80	3.30E-05
V79	V81	0.00072258
V79	V83	0.00045285
V79	V84	0.08773973
V79	V85	0.07019178
V79	V89	4.53E-06
V79	V90	2.22E-06
V79	V92	1.49E-05
V79	V93	7.20E-05
V79	V94	5.96E-06
V79	V95	1.19E-05
V79	V96	0.00069773
V79	V97	9.60E-07
V79	V98	5.90E-05
V79	V99	3.85E-05
V79	V102	6.05E-05
V79	V103	0.00010076
V79	V104	3.74E-05
V79	V105	1.42E-05
V79	V106	7.25E-06
V79	V112	1.59E-05
V79	V113	0.0002073
V79	V114	0.00116598
V79	V115	9.78E-05
V79	V116	5.67E-05
V79	V117	0.00126244
V79	V118	0.00039257
V79	V119	1.89E-06
V79	V120	0.00605102
V79	V121	8.61E-05
V79	V122	6.61E-06
V79	V123	2.96E-05
V79	V124	0.0001777
V79	V125	0.00365582
V79	V126	6.44E-05
V79	V128	0.00319054
V79	V129	1.69E-05
V79	V130	0.00053337
V79	V131	0.0008885
V79	V132	1.62E-05
V79	V133	5.95E-06
V79	V134	0.00034921
V79	V135	2.44E-05
V79	V136	4.33E-05
V79	V137	0.00082579
